sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,value,HKTimeZone
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 23:16:02 +0000,2025-09-26 23:16:32 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 23:16:32 +0000,2025-09-26 23:55:02 +0000,asleep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 23:55:02 +0000,2025-09-26 23:56:02 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-26 23:56:02 +0000,2025-09-26 23:57:32 +0000,asleep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-27 05:16:19 +0000,2025-09-27 05:40:19 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-27 05:40:19 +0000,2025-09-27 06:00:49 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-27 06:00:49 +0000,2025-09-27 06:03:49 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-27 06:03:49 +0000,2025-09-27 06:16:49 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-27 06:16:49 +0000,2025-09-27 06:43:19 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-27 06:43:19 +0000,2025-09-27 07:02:49 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-27 07:02:49 +0000,2025-09-27 07:33:19 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-27 07:33:19 +0000,2025-09-27 07:56:49 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-27 07:56:49 +0000,2025-09-27 08:11:49 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-27 08:11:49 +0000,2025-09-27 09:15:49 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-27 09:15:49 +0000,2025-09-27 09:58:19 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-27 09:58:19 +0000,2025-09-27 09:58:49 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-27 09:58:49 +0000,2025-09-27 10:30:49 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-27 10:30:49 +0000,2025-09-27 10:54:19 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-27 10:54:19 +0000,2025-09-27 11:06:49 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-27 11:06:49 +0000,2025-09-27 11:08:49 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,11.6,"Watch6,15",,2025-09-27 11:08:49 +0000,2025-09-27 11:10:49 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 05:48:00 +0000,2025-09-28 06:00:29 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 06:00:29 +0000,2025-09-28 06:09:59 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 06:09:59 +0000,2025-09-28 06:17:28 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 06:17:28 +0000,2025-09-28 06:27:58 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 06:27:58 +0000,2025-09-28 06:38:27 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 06:38:27 +0000,2025-09-28 06:53:56 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 06:53:56 +0000,2025-09-28 07:21:25 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 07:21:25 +0000,2025-09-28 07:40:24 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 07:40:24 +0000,2025-09-28 07:49:24 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 07:49:24 +0000,2025-09-28 07:51:24 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 07:51:24 +0000,2025-09-28 08:15:53 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 08:15:53 +0000,2025-09-28 08:21:22 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 08:21:22 +0000,2025-09-28 08:37:22 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 08:37:22 +0000,2025-09-28 09:30:19 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 09:30:19 +0000,2025-09-28 10:01:48 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 10:01:48 +0000,2025-09-28 10:13:47 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 10:13:47 +0000,2025-09-28 10:30:46 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 10:30:46 +0000,2025-09-28 10:41:46 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 10:41:46 +0000,2025-09-28 11:08:44 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 11:08:44 +0000,2025-09-28 11:09:44 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 11:09:44 +0000,2025-09-28 11:11:44 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 11:11:44 +0000,2025-09-28 11:16:14 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 11:16:14 +0000,2025-09-28 11:18:14 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 11:18:14 +0000,2025-09-28 11:36:13 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 11:36:13 +0000,2025-09-28 11:44:43 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 11:44:43 +0000,2025-09-28 11:53:42 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 11:53:42 +0000,2025-09-28 12:33:10 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 12:33:10 +0000,2025-09-28 12:40:40 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 12:40:40 +0000,2025-09-28 13:17:08 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 13:17:08 +0000,2025-09-28 13:18:08 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 13:18:08 +0000,2025-09-28 13:32:08 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 13:32:08 +0000,2025-09-28 13:36:08 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-28 13:36:08 +0000,2025-09-28 13:54:07 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 04:44:42 +0000,2025-09-29 05:06:11 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 05:06:11 +0000,2025-09-29 05:21:11 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 05:21:11 +0000,2025-09-29 05:27:10 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 05:27:10 +0000,2025-09-29 05:31:40 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 05:31:40 +0000,2025-09-29 05:48:39 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 05:48:39 +0000,2025-09-29 05:56:09 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 05:56:09 +0000,2025-09-29 06:07:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 06:07:38 +0000,2025-09-29 06:16:08 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 06:16:08 +0000,2025-09-29 06:17:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 06:17:38 +0000,2025-09-29 06:39:37 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 06:39:37 +0000,2025-09-29 06:54:06 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 06:54:06 +0000,2025-09-29 07:14:05 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 07:14:05 +0000,2025-09-29 07:41:03 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 07:41:03 +0000,2025-09-29 07:44:03 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 07:44:03 +0000,2025-09-29 08:08:32 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 08:08:32 +0000,2025-09-29 08:09:32 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 08:09:32 +0000,2025-09-29 08:10:32 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 08:10:32 +0000,2025-09-29 08:14:32 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 08:14:32 +0000,2025-09-29 08:30:31 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 08:30:31 +0000,2025-09-29 08:51:30 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 08:51:30 +0000,2025-09-29 09:29:58 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 09:29:58 +0000,2025-09-29 09:35:28 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 09:35:28 +0000,2025-09-29 09:42:58 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 09:42:58 +0000,2025-09-29 10:14:56 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-29 10:14:56 +0000,2025-09-29 10:21:26 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 04:17:07 +0000,2025-09-30 04:20:37 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 04:20:37 +0000,2025-09-30 04:22:37 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 04:22:37 +0000,2025-09-30 04:26:37 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 04:26:37 +0000,2025-09-30 04:32:37 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 04:32:37 +0000,2025-09-30 05:01:05 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 05:01:05 +0000,2025-09-30 05:10:05 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 05:10:05 +0000,2025-09-30 05:18:35 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 05:18:35 +0000,2025-09-30 05:33:34 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 05:33:34 +0000,2025-09-30 05:54:03 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 05:54:03 +0000,2025-09-30 06:02:03 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 06:02:03 +0000,2025-09-30 06:04:02 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 06:04:02 +0000,2025-09-30 06:10:02 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 06:10:02 +0000,2025-09-30 06:11:32 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 06:11:32 +0000,2025-09-30 06:21:02 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 06:21:02 +0000,2025-09-30 06:29:01 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 06:29:01 +0000,2025-09-30 06:34:01 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 06:34:01 +0000,2025-09-30 07:17:59 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 07:17:59 +0000,2025-09-30 07:36:28 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 07:36:28 +0000,2025-09-30 08:40:25 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 08:40:25 +0000,2025-09-30 09:25:23 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 09:25:23 +0000,2025-09-30 10:05:51 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 10:05:51 +0000,2025-09-30 10:13:21 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 22:15:13 +0000,2025-09-30 23:12:10 +0000,asleep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 23:12:10 +0000,2025-09-30 23:13:10 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-09-30 23:13:10 +0000,2025-09-30 23:26:39 +0000,asleep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-01 05:26:23 +0000,2025-10-01 05:28:23 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-01 05:28:23 +0000,2025-10-01 05:32:22 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-01 05:32:22 +0000,2025-10-01 05:53:21 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-01 05:53:21 +0000,2025-10-01 06:05:21 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-01 06:05:21 +0000,2025-10-01 06:08:51 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-01 06:08:51 +0000,2025-10-01 06:18:50 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-01 06:18:50 +0000,2025-10-01 06:38:19 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-01 06:38:19 +0000,2025-10-01 06:55:48 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-01 06:55:48 +0000,2025-10-01 07:15:18 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-01 07:15:18 +0000,2025-10-01 07:21:47 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-01 07:21:47 +0000,2025-10-01 07:25:47 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-01 07:25:47 +0000,2025-10-01 07:32:17 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-01 07:32:17 +0000,2025-10-01 07:58:45 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-01 07:58:45 +0000,2025-10-01 07:59:45 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-01 07:59:45 +0000,2025-10-01 08:57:12 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-01 08:57:12 +0000,2025-10-01 09:37:40 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-01 09:37:40 +0000,2025-10-01 10:12:39 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 04:12:42 +0000,2025-10-02 04:52:40 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 04:52:40 +0000,2025-10-02 05:08:10 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 05:08:10 +0000,2025-10-02 05:10:10 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 05:10:10 +0000,2025-10-02 05:25:39 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 05:25:39 +0000,2025-10-02 05:58:07 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 05:58:07 +0000,2025-10-02 06:14:37 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 06:14:37 +0000,2025-10-02 06:44:35 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 06:44:35 +0000,2025-10-02 07:03:34 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 07:03:34 +0000,2025-10-02 07:50:32 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 07:50:32 +0000,2025-10-02 07:52:02 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 07:52:02 +0000,2025-10-02 07:58:31 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 07:58:31 +0000,2025-10-02 08:25:00 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 08:25:00 +0000,2025-10-02 09:17:57 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 09:17:57 +0000,2025-10-02 09:30:27 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 09:30:27 +0000,2025-10-02 09:57:55 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 09:57:55 +0000,2025-10-02 10:50:53 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 10:50:53 +0000,2025-10-02 11:29:51 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 11:29:51 +0000,2025-10-02 12:03:20 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 12:03:20 +0000,2025-10-02 12:05:19 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-02 12:05:19 +0000,2025-10-02 12:39:48 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 06:15:14 +0000,2025-10-03 06:26:44 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 06:26:44 +0000,2025-10-03 06:35:44 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 06:35:44 +0000,2025-10-03 06:40:13 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 06:40:13 +0000,2025-10-03 07:04:12 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 07:04:12 +0000,2025-10-03 07:05:42 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 07:05:42 +0000,2025-10-03 07:19:12 +0000,asleepREM,America/Chicago
